,links,images,brands,price,rating,category
10,https://www.flipkart.com/enterprises-men-kurta-pyjama-set/p/itm19e062de6d7a0?pid=ETHG49H3NQE5RDAC&lid=LSTETHG49H3NQE5RDACH4QZSL&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_11&otracker=browse&fm=organic&iid=en_Ly6qgph4%2FKHB8ENKazQ2fz%2FWnmQqBkgi2hTI14WVT9KgcmN0zVAl9uHilQ1ytPyIjVmk9gr98Ripd3m5nrpa%2Fg%3D%3D&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kpwybgw0/ethnic-set/h/3/x/m-khadi-zharna-kurta-set-mohey-original-imag4fn6bkszgxzz.jpeg?q=50,AS ENTERPRISES ,₹450,4.2,ETHNIC_WEAR
11,https://www.flipkart.com/manyavar-men-kurta-churidar-set/p/itm9aad8ec44a9c8?pid=ETHFVB7C6SA9JZA9&lid=LSTETHFVB7C6SA9JZA9XJ8EPZ&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_12&otracker=browse&fm=organic&iid=en_Ly6qgph4%2FKHB8ENKazQ2fz%2FWnmQqBkgi2hTI14WVT9Ky%2BwzQb91dwfDRwmKrF%2BO0yVpG%2FyQsjAQN3SOKf30L7w%3D%3D&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/keokpe80/ethnic-set/s/c/4/xl-s952810-326-xl-manyavar-original-imafvbgnbmqbch78.jpeg?q=50,MANYAVAR ,"₹3,499",4.1,ETHNIC_WEAR
12,https://www.flipkart.com/tibra-collection-men-kurta-pyjama-set/p/itmfdedac909dd61?pid=ETHG3P7MTRF7YTZZ&lid=LSTETHG3P7MTRF7YTZZELY3HO&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_13&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHG3P7MTRF7YTZZ.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kpcy5jk0/ethnic-set/v/e/g/36-d-black-vastra-mania-original-imag3hxpug6hhvgj.jpeg?q=50,Tibra Collection ,₹499,4,ETHNIC_WEAR
13,https://www.flipkart.com/tibra-collection-men-kurta-pyjama-set/p/itm11f5a807e79e7?pid=ETHG75TXXBCCHQ8D&lid=LSTETHG75TXXBCCHQ8DUEYQLG&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_14&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHG75TXXBCCHQ8D.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kz8qsnk0/ethnic-set/4/i/x/l-cheeku-t-tibra-collection-original-imagba4eypazgdsz.jpeg?q=50,Tibra Collection ,₹499,4,ETHNIC_WEAR
14,https://www.flipkart.com/tibra-collection-men-kurta-pyjama-set/p/itm26d7f3d4ff554?pid=ETHFZX8MGRZPBHZM&lid=LSTETHFZX8MGRZPBHZMMUIYHI&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_15&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHFZX8MGRZPBHZM.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kjom6q80-0/ethnic-set/l/x/w/44-vm-101-vastra-mania-original-imafz6jbwjbd3jeg.jpeg?q=50,Tibra Collection ,₹599,4.2,ETHNIC_WEAR
15,https://www.flipkart.com/tibra-collection-men-kurta-pyjama-set/p/itm728e3a72473be?pid=ETHFZ7DYYPJHHA5G&lid=LSTETHFZ7DYYPJHHA5GORSPXL&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_16&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHFZ7DYYPJHHA5G.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kjom6q80-0/ethnic-set/o/l/h/xxl-designer-black-01-tibra-collection-original-imafz7dyhyum6wq6.jpeg?q=50,Tibra Collection ,₹499,4,ETHNIC_WEAR
16,https://www.flipkart.com/fabwax-men-kurta-pyjama-set/p/itm8fe53cf5889f2?pid=ETHG7G5YUYETE33P&lid=LSTETHG7G5YUYETE33PRFGTUP&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_17&otracker=browse&fm=organic&iid=en_Ly6qgph4%2FKHB8ENKazQ2fz%2FWnmQqBkgi2hTI14WVT9JkrB2zdXLH0W%2BOTHSVcD6hxljKKrSKhNI9%2BnPkPpoqgA%3D%3D&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kuczmvk0/ethnic-set/v/v/2/xl-full-black-plain-6-fabwax-original-imag7g5csyauzkv3.jpeg?q=50,FABWAX ,₹499,3.9,ETHNIC_WEAR
17,https://www.flipkart.com/narrow-margin-men-kurta-pyjama-set/p/itmb864d2be8a420?pid=ETHG2BCYC24JYMNR&lid=LSTETHG2BCYC24JYMNRDTG29I&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_18&otracker=browse&fm=organic&iid=en_Ly6qgph4%2FKHB8ENKazQ2fz%2FWnmQqBkgi2hTI14WVT9K6U6g9mFeicLFkLyMxuQjG35zHRx0erbsKAUH2g8LHMA%3D%3D&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/knoxnrk0/ethnic-set/9/d/j/m-mkps-cotsub-narrow-margin-original-imag2bbzzfsz37jy.jpeg?q=50,Narrow Margin ,₹748,4.3,ETHNIC_WEAR
18,https://www.flipkart.com/tibra-collection-men-kurta-pyjama-set/p/itm17329c0d349d0?pid=ETHG8968D6VK5YGT&lid=LSTETHG8968D6VK5YGTC78HYL&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_19&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHG8968D6VK5YGT.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kz8qsnk0/ethnic-set/0/q/l/xl-010-tibra-collection-original-imagba4hgzcqvtbg.jpeg?q=50,Tibra Collection ,₹499,4.2,ETHNIC_WEAR
19,https://www.flipkart.com/ajjo-majjo-men-ethnic-jacket-kurta-churidar-set/p/itm80b3f1622edeb?pid=ETHGFHQYNSJPZ9VX&lid=LSTETHGFHQYNSJPZ9VXRVXYBP&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_20&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHGFHQYNSJPZ9VX.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kms2j680/ethnic-set/4/z/u/38-dkpc-blk-ajjo-majjo-original-imagfhqyfazhg8hh.jpeg?q=50,AJJO MAJJO ,₹999,3.5,ETHNIC_WEAR
20,https://www.flipkart.com/sultan-men-kurta-pyjama-set/p/itme1c5b2fecece5?pid=ETHG3YB5K4GTYZDQ&lid=LSTETHG3YB5K4GTYZDQDUNQII&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_21&otracker=browse&fm=organic&iid=en_Ly6qgph4%2FKHB8ENKazQ2fz%2FWnmQqBkgi2hTI14WVT9IyFwg1E3jhjEOCvF5Jr3Gl0mbrnhlFblHNih7ftVI21g%3D%3D&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/ktszgy80/ethnic-set/a/f/d/xl-lordskurtapajama-sultan-original-imag72gkvgudzchv.jpeg?q=50,sultan ,₹919,4.3,ETHNIC_WEAR
21,https://www.flipkart.com/pyrahan-men-kurta-pyjama-set/p/itm8b7955a7d50dd?pid=ETHGEP93MRFKAYAP&lid=LSTETHGEP93MRFKAYAPA2EMBO&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_22&otracker=browse&fm=organic&iid=en_Ly6qgph4%2FKHB8ENKazQ2fz%2FWnmQqBkgi2hTI14WVT9LYRZitKqRULhm3nA3qDh5JAVuiDGJq6LWGep%2FvY6hhog%3D%3D&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/l3lx8cw0/ethnic-set/i/o/o/xxl-traditional-pyrahan-original-imagep93ebkxjqec.jpeg?q=50,PYRAHAN ,₹949,4,ETHNIC_WEAR
22,https://www.flipkart.com/bontebok-men-dhoti-kurta-set/p/itm5c5c23f8752bb?pid=ETHFVWEPGKKWKGXV&lid=LSTETHFVWEPGKKWKGXVLE2PD0&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_23&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHFVWEPGKKWKGXV.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kffq2kw0/ethnic-set/s/p/u/36-copper-benstoke-original-imafvwgr8ptfwss7.jpeg?q=50,bontebok ,₹526,3.6,ETHNIC_WEAR
23,https://www.flipkart.com/ajjo-majjo-men-kurta-waistcoat-pyjama-set/p/itmbe7f6807c13b3?pid=ETHGFYFMDHE79TCR&lid=LSTETHGFYFMDHE79TCRQEOVXP&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_24&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHGFYFMDHE79TCR.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kn7sdjk0/ethnic-set/g/f/a/40-kpw-black-ajjo-majjo-original-imagfyfb6cgbmu2q.jpeg?q=50,AJJO MAJJO ,"₹1,123",3.4,ETHNIC_WEAR
24,https://www.flipkart.com/tibra-collection-men-kurta-pyjama-set/p/itmbdeccd77144c9?pid=ETHG3P7MPUCB3WYZ&lid=LSTETHG3P7MPUCB3WYZFGERPQ&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_25&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHG3P7MPUCB3WYZ.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kpcy5jk0/ethnic-set/9/n/k/40-d-black-vastra-mania-original-imag3hxpbrquv7yb.jpeg?q=50,Tibra Collection ,₹499,4,ETHNIC_WEAR
25,https://www.flipkart.com/tibra-collection-men-kurta-pyjama-set/p/itmc715ad50de3c4?pid=ETHG9224B6ZVZGSD&lid=LSTETHG9224B6ZVZGSDGFOBTS&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_26&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHG9224B6ZVZGSD.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kz8qsnk0/ethnic-set/9/q/f/l-05-tibra-collection-original-imagba4zrgjrpgxy.jpeg?q=50,Tibra Collection ,₹599,4.2,ETHNIC_WEAR
26,https://www.flipkart.com/sultan-men-kurta-pyjama-set/p/itm59a246c88c82d?pid=ETHFYZ93PTYSRMVC&lid=LSTETHFYZ93PTYSRMVCB4LUQX&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_27&otracker=browse&fm=organic&iid=en_Ly6qgph4%2FKHB8ENKazQ2fz%2FWnmQqBkgi2hTI14WVT9JfATm4f12tRUQPYmea5xbhLLF7ux%2BN33V1l5Hn9Seajg%3D%3D&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kj8wccw0-0/kurta/6/d/r/m-chitchor-green-sultan-original-imafyv6ktsffvaae.jpeg?q=50,sultan ,₹559,4.3,ETHNIC_WEAR
27,https://www.flipkart.com/sg-rajasahab-men-sherwani-churidar-set/p/itmcff9fa1edcf26?pid=ETHFP9GSFRUNKXGQ&lid=LSTETHFP9GSFRUNKXGQQVAJRU&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_28&otracker=browse&fm=organic&iid=en_Ly6qgph4%2FKHB8ENKazQ2fz%2FWnmQqBkgi2hTI14WVT9KtLs87puquIgMXyBcUVtRmyJvca79YXGGmDliRcLNBog%3D%3D&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/k6xxua80/ethnic-set/x/g/q/l-up-ri-516-rust-sg-rajasahab-original-imafp9wzhmrtp6bn.jpeg?q=50,SG RAJASAHAB ,"₹2,699",3.8,ETHNIC_WEAR
28,https://www.flipkart.com/ajjo-majjo-men-dhoti-kurta-set/p/itmbddfd39aeac8c?pid=ETHG635UCMWZ9KNV&lid=LSTETHG635UCMWZ9KNVKAF0WM&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_29&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHG635UCMWZ9KNV.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/ksj9dow0/ethnic-set/b/s/u/38-dkks-ajjo-majjo-original-imag635unfyjf6kh.jpeg?q=50,AJJO MAJJO ,₹597,3.6,ETHNIC_WEAR
29,https://www.flipkart.com/tibra-collection-men-kurta-pyjama-set/p/itmf728279c634f6?pid=ETHG3Q8SXX6FQ7TW&lid=LSTETHG3Q8SXX6FQ7TWTWRKBT&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_30&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHG3Q8SXX6FQ7TW.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kpinwy80/ethnic-set/a/v/s/s-designer-black-01-tibra-collection-original-imag3q8r9m9azf77.jpeg?q=50,Tibra Collection ,₹499,4,ETHNIC_WEAR
30,https://www.flipkart.com/sultan-men-kurta-pyjama-set/p/itm399f31b63522f?pid=ETHG57VX8M9BSSKM&lid=LSTETHG57VX8M9BSSKMLYOGJC&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_31&otracker=browse&fm=organic&iid=en_Ly6qgph4%2FKHB8ENKazQ2fz%2FWnmQqBkgi2hTI14WVT9LNLbLXnq8b1qPc3q2V4RIwNyMKmXowio82Z6%2FQgL5sDw%3D%3D&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/ktop5e80/ethnic-set/v/y/f/xl-twinkle-kurtapajama-sultan-original-imag6zfmrzygp3mb.jpeg?q=50,sultan ,₹849,4.2,ETHNIC_WEAR
31,https://www.flipkart.com/sultan-men-kurta-pyjama-set/p/itm0794765ad2805?pid=ETHG57VXMWMG5TGG&lid=LSTETHG57VXMWMG5TGG1APVFK&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_32&otracker=browse&fm=organic&iid=en_Ly6qgph4%2FKHB8ENKazQ2fz%2FWnmQqBkgi2hTI14WVT9IUwADbgbvRi5h2ClgJ%2B3am%2Flb65nAQrcmCPT8y2JIpAA%3D%3D&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/ktop5e80/ethnic-set/8/a/u/xxl-twinkle-kurtapajama-sultan-original-imag6zfmystqekwf.jpeg?q=50,sultan ,₹849,4.2,ETHNIC_WEAR
32,https://www.flipkart.com/tibra-collection-men-kurta-pyjama-set/p/itme30923a902c3e?pid=ETHG9224QDYSRRNY&lid=LSTETHG9224QDYSRRNYCQ8ZCD&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Fpme&srno=b_1_33&otracker=browse&fm=organic&iid=c20281c4-2dba-4947-b00a-062de6e4301e.ETHG9224QDYSRRNY.SEARCH&ppt=None&ppn=None&ssid=70ssfppg680000001656512114533,https://rukminim1.flixcart.com/image/330/396/kz8qsnk0/ethnic-set/w/u/6/xl-05-tibra-collection-original-imagba4qqpznmgft.jpeg?q=50,Tibra Collection ,₹599,4.2,ETHNIC_WEAR
